FlujoRx,FlujoCh,Concent,Tempera,Volumen
80.248,102.11,0.99563,350.29,13.91
79.751,102.17,0.99557,350.29,13.925
83.369,106.43,0.99554,350.32,13.883
83.151,106.73,1,273.15,0.1
83.26,107.56,0.99994,281.12,0.10498
82.652,103.76,0.99987,287.85,0.10998
83.762,103.08,0.99989,293.53,0.11505
79.479,105.56,0.99993,298.55,0.12019
82.587,107.9,0.99989,304.24,0.12674
83.499,105.47,0.99993,308.96,0.13308
84.033,103.07,1.0001,312.91,0.13918
81.879,102.78,1.0001,316.32,0.14539
79.146,105.6,1,319.48,0.15219
79.45,103.57,1,322.3,0.15913
81.358,105.33,0.99997,324.87,0.16626
79.944,107.45,0.99994,327.05,0.17326
83.106,103.18,0.99989,329.02,0.18083
80.645,104.77,0.99993,330.8,0.18861
84.088,103.73,1.0001,332.46,0.19645
84.812,102.87,1.0001,333.97,0.20409
79.028,107.37,1.0001,335.71,0.21396
79.004,107.4,0.99998,337.18,0.22372
83.094,103,0.99989,338.34,0.23306
81.632,107.39,0.99989,339.28,0.24239
82.627,105.91,1,340.68,0.25648
80.576,103.01,1.0001,341.94,0.27068
79.22,102.62,1.0001,342.89,0.28531
83.642,105.02,0.99993,343.67,0.29985
80.322,105.75,0.99982,344.35,0.31342
83.983,105.38,0.99977,344.9,0.32677
82.367,107.8,0.99984,345.4,0.34038
79.456,107.78,0.99993,345.8,0.35414
84.075,107.89,0.99991,346.11,0.36929
82.594,103.26,0.9999,346.34,0.38438
81.027,103.88,0.99998,346.44,0.39908
83.923,105.58,1,346.6,0.41375
79.201,106.6,1,346.89,0.42923
79.585,106.03,1.0001,347.2,0.4445
81.462,107.37,1.0002,347.53,0.45971
82.579,106.8,1.0002,347.73,0.47488
80.721,102.42,1.0003,347.73,0.49295
82.338,103.73,1.0003,347.84,0.5107
81.437,105.37,1.0001,348.18,0.52744
84.777,102.02,1.0001,348.45,0.54435
84.195,103.14,1,348.53,0.56466
84.911,102.22,0.99996,348.54,0.58367
80.411,107.11,0.99998,348.48,0.60142
80.629,106.07,1.0001,348.55,0.61981
83.912,102.68,1.0001,348.68,0.63882
79.869,103.64,1,348.73,0.65755
81.791,104.79,0.99987,348.78,0.67651
80.59,104.48,0.99977,348.82,0.6957
82.572,102.78,0.99974,348.93,0.71932
79.274,104.08,0.9998,349.11,0.74221
79.585,106.94,0.99988,349.23,0.76514
79.656,103.5,0.99988,349.31,0.78814
84.831,103.2,0.99988,349.4,0.81494
80.724,104.06,0.99985,349.55,0.84097
82.024,104.97,0.99972,349.77,0.86619
79.511,107.5,0.99962,349.86,0.89175
84.423,103.41,0.99962,349.86,0.92248
82.832,107.81,0.99961,350.02,0.95344
79.941,104.3,0.9996,350.24,0.98431
83.378,103.03,0.99957,350.35,1.0147
79.552,103.51,0.99953,350.44,1.0591
79.024,107.05,0.99949,350.53,1.1028
80.283,103.38,0.99941,350.44,1.1442
79.199,106.76,0.99937,350.33,1.1855
83.861,105.76,0.99946,350.32,1.243
81.86,102.33,0.99951,350.25,1.2977
79.853,107.58,0.99951,350.17,1.351
80.277,102.84,0.99948,350.06,1.4062
81.052,107.29,0.99946,350.11,1.4608
82.087,102.35,0.99946,350.25,1.5121
83.974,106.34,0.99947,350.25,1.5601
79.827,105.21,0.99951,350.16,1.6091
79.09,106.53,0.99955,350.07,1.6698
83.101,103.65,0.99958,350,1.729
84.303,105.11,0.9996,350,1.787
84.152,102.45,0.99957,349.95,1.8469
83.686,107.43,0.99957,349.95,1.9104
82.326,105.85,0.99958,350.01,1.9711
82.714,105.8,0.9995,349.96,2.0279
81.702,106.91,0.99938,349.89,2.0826
84.531,107.68,0.9993,350.02,2.1637
80.135,107.84,0.99935,350.18,2.2475
82.62,103.04,0.99948,350.26,2.3312
83.117,103.93,0.99953,350.18,2.4127
84.44,105.85,0.99944,350.24,2.5271
80.226,106.03,0.99933,350.43,2.6442
79.951,106.86,0.99917,350.41,2.7714
80.279,105.86,0.99907,350.3,2.8923
84.409,102.83,0.99905,350.35,2.9903
81.892,104.32,0.99904,350.37,3.0894
79.733,102.67,0.99908,350.26,3.1861
82.758,106.1,0.99907,350.15,3.2829
79.903,103.92,0.99901,350.17,3.3784
84.991,103.02,0.99891,350.22,3.4759
84.325,106.16,0.99872,350.21,3.584
83.716,103.49,0.99855,350.16,3.6873
84.285,105.32,0.99858,350.1,3.7684
80.781,105.75,0.99866,350.05,3.8479
81.315,106.27,0.99868,350.01,3.9256
83.221,102.18,0.99871,349.94,4.0046
83.141,102.94,0.9987,349.97,4.0883
84.368,103.4,0.99869,350.02,4.1651
79.267,106.76,0.99879,349.9,4.2296
80.744,107.56,0.99889,349.79,4.2973
82.084,107.02,0.99888,349.92,4.3685
80.678,105.41,0.99885,349.99,4.4422
83.614,102.29,0.9988,349.85,4.5255
82.002,102.34,0.99875,349.74,4.6059
82.36,106.03,0.9987,349.79,4.6643
81.438,104.26,0.99865,349.86,4.7247
82.085,107.1,0.99863,349.94,4.7954
79.567,105.46,0.99865,349.94,4.8634
81.659,102.2,0.99866,349.91,4.9168
81.719,106.22,0.99867,349.87,4.9731
79.057,103.05,0.99873,349.78,5.0318
84.072,103.74,0.99881,349.76,5.0892
80.308,103.93,0.99885,349.85,5.1575
80.425,103.97,0.99888,349.96,5.2212
84.807,107.83,0.99886,350.11,5.2749
80.321,104.35,0.9988,350.15,5.3322
84.36,107.37,0.99872,350.11,5.3961
83.956,106.43,0.99866,350.14,5.4609
81.245,102.34,0.99862,350.25,5.5296
80.294,106.75,0.99859,350.31,5.5972
80.097,107,0.99855,350.32,5.6589
83.395,106.24,0.99852,350.3,5.7153
80.203,106.15,0.99855,350.25,5.7702
84.386,105.74,0.9986,350.21,5.8269
79.707,102.43,0.99859,350.24,5.8987
80.111,107.41,0.99852,350.23,5.9728
79.146,102.3,0.99848,350.15,6.0521
83.628,105.18,0.99847,350.11,6.1324
80.27,104.71,0.99847,350.2,6.2396
80.632,103.24,0.99843,350.13,6.3374
80.468,102.42,0.99833,349.92,6.4245
81.098,105.25,0.99829,349.8,6.5102
79.847,107.81,0.99819,349.83,6.6325
81.92,106.66,0.99808,349.76,6.7552
81.357,107.35,0.99815,349.64,6.8809
79.868,105.36,0.99828,349.61,7.0051
84.83,106.29,0.99819,349.7,7.1699
84.177,105.27,0.99807,349.67,7.335
82.034,107.18,0.99814,349.51,7.4954
81.336,102.41,0.99827,349.41,7.6519
80.082,105.38,0.99832,349.42,7.8091
79.013,106.43,0.99835,349.54,7.9523
79.175,106.63,0.99833,349.79,8.1122
82.677,105.87,0.99826,350,8.2716
81.944,105.46,0.99802,350.1,8.4084
81.75,107.96,0.99793,350.28,8.5332
81.222,104.96,0.99814,350.47,8.6654
79.228,102.86,0.99823,350.54,8.815
79.118,106.04,0.99799,350.5,8.9445
84.278,103.69,0.99777,350.49,9.063
84.438,102.39,0.99759,350.43,9.2049
82.869,105.35,0.99749,350.36,9.3401
83.038,105.68,0.99749,350.35,9.4654
82.43,105.18,0.9975,350.25,9.5884
79.688,104.21,0.9975,350.02,9.6675
82.506,103.28,0.9975,349.96,9.7373
83.825,102.19,0.99752,350.03,9.8323
82.624,107.69,0.99745,350.03,9.9167
84.25,105.49,0.99729,350.02,9.9758
82.653,102.99,0.99722,349.95,10.044
80.619,106.38,0.99726,349.87,10.148
83.941,106.57,0.99726,349.84,10.235
81.339,107.47,0.99723,349.8,10.287
82.191,106.6,0.99719,349.76,10.339
81.908,104.06,0.9972,349.76,10.401
83.474,102.23,0.99721,349.75,10.473
81.097,105.05,0.99714,349.7,10.565
80.402,104.38,0.99707,349.66,10.646
79.978,107.96,0.99704,349.71,10.704
80.121,102.32,0.9971,349.66,10.763
82.871,104.38,0.99727,349.46,10.815
82.097,107.87,0.99736,349.31,10.861
82.855,105.25,0.99731,349.46,10.922
83.773,107.92,0.99735,349.67,10.993
80.236,105.03,0.99745,349.74,11.08
79.458,103.71,0.99746,349.69,11.162
81.108,104.02,0.99739,349.61,11.242
81.803,102.17,0.99737,349.55,11.318
80.631,105.12,0.99739,349.53,11.375
79.092,102.44,0.9974,349.57,11.423
82.329,105.3,0.99739,349.79,11.499
79.276,102.42,0.99724,349.9,11.578
82.791,103.6,0.99696,349.72,11.652
82.766,103.63,0.99681,349.63,11.733
80.798,103.51,0.99674,349.93,11.82
79.582,106.06,0.99661,350,11.914
82.308,106.78,0.99665,349.75,12.024
80.536,105.05,0.99676,349.58,12.122
84.782,104.04,0.99677,349.68,12.169
84.929,103.63,0.99671,349.65,12.201
83.577,102.66,0.99656,349.48,12.239
79.956,107.18,0.9964,349.39,12.284
79.895,105.49,0.99623,349.54,12.335
81.149,104.43,0.99623,349.54,12.414
80.796,102.45,0.99648,349.32,12.512
84.447,102.77,0.99668,349.23,12.586
82.471,106.28,0.99666,349.39,12.622
81.304,105.79,0.99675,349.45,12.685
83.018,103.81,0.9969,349.41,12.78
84.715,107.79,0.99692,349.38,12.851
82.707,107.43,0.99683,349.37,12.871
79.174,107.46,0.99674,349.4,12.9
82.801,107.91,0.99657,349.49,12.938
84.461,102.14,0.99643,349.59,12.968
82.837,106.95,0.99637,349.46,13.016
81.383,103.79,0.99646,349.36,13.08
79.348,103.95,0.99668,349.59,13.127
79.234,104.98,0.99678,349.82,13.155
82.805,107.5,0.99664,349.67,13.211
80.455,107.46,0.99653,349.61,13.258
79.246,102.77,0.99652,349.76,13.253
80.814,107.54,0.99657,349.8,13.235
81.263,104.64,0.99653,349.69,13.243
82.769,102.85,0.99658,350,13.279
81.573,107.31,0.99682,350.58,13.348
80.866,103.34,0.99693,350.82,13.401
79.879,105.03,0.99692,350.58,13.419
83.882,107.63,0.99682,350.41,13.432
80.479,102.13,0.99644,350.38,13.431
81.355,107.44,0.99614,350.32,13.418
81.583,104.33,0.99605,350.17,13.429
82.619,103.66,0.99601,350.09,13.45
80.151,104.12,0.99615,350.06,13.454
80.509,102.73,0.99628,350.01,13.453
83.952,105.74,0.99624,349.96,13.47
80.12,107.24,0.99625,349.65,13.511
79.008,106.29,0.99634,349.03,13.57
79.445,107.2,0.99633,348.85,13.596
82.263,107.44,0.99635,349.35,13.604
79.695,103.16,0.99642,349.6,13.627
84.454,103.74,0.99634,349.36,13.64
81.973,103.52,0.99624,349.01,13.647
79.732,107.27,0.99622,349.05,13.662
80.539,105.53,0.9962,349.12,13.676
79.984,107.95,0.99617,349,13.683
84.902,102.53,0.99612,348.83,13.68
84.065,102.41,0.99603,348.74,13.674
80.615,103.39,0.99596,348.83,13.686
83.951,106.44,0.99588,349.19,13.71
82.11,103.35,0.99585,349.51,13.72
83.308,104.4,0.99572,349.42,13.744
81.515,105.09,0.99561,349.45,13.789
80.633,104.75,0.99569,349.89,13.819
83.667,102.87,0.99571,350.26,13.841
81.28,104.25,0.99559,350.12,13.863
83.373,106.99,0.99552,350.02,13.852
82.727,102.63,0.99548,350.09,13.806
81.713,106.2,0.99539,350.08,13.763
79.727,103.63,0.99529,349.95,13.777
84.543,106.98,0.99528,349.99,13.814
79.592,106.92,0.99531,350.08,13.836
80.616,103.43,0.99529,350.11,13.845
80.561,105.53,0.99517,350.04,13.812
79.32,107.02,0.99524,350.04,13.762
80.501,102.96,0.99557,350.09,13.766
83.091,104.83,0.99592,350.03,13.813
81.358,102.28,0.99595,349.73,13.811
80.094,104.6,0.99586,349.58,13.766
79.378,106.64,0.99576,349.78,13.725
81.681,102.65,0.99564,349.83,13.739
81.598,105.37,0.99539,349.66,13.739
80.88,104.5,0.99523,349.57,13.712
82.095,103.47,0.99532,349.43,13.726
84.891,105.74,0.99553,349.39,13.758
79.753,107.54,0.99558,349.45,13.766
84.142,104.63,0.99537,349.48,13.763
79.118,106.61,0.99511,349.55,13.756
83.365,102.53,0.99495,349.44,13.76
80.505,107.56,0.99499,349.61,13.74
83.648,104.21,0.99529,349.99,13.761
84.592,107.17,0.99571,349.94,13.865
81.65,105.39,0.99584,349.71,13.924
79.558,104.92,0.99592,349.34,13.899
81.195,103.51,0.99609,349.11,13.889
82.331,105.82,0.99604,349.46,13.887
80.236,105.86,0.99598,349.81,13.904
83.989,103.62,0.99592,349.68,13.937
82.365,105.85,0.99577,349.5,13.922
80.742,107.26,0.99577,349.32,13.851
81.863,102.72,0.99576,349.35,13.802
79.966,104.38,0.99578,349.55,13.814
81.532,107.72,0.99587,349.52,13.827
81.417,107.72,0.99588,349.22,13.83
80.949,106.73,0.99583,349.01,13.811
81.929,105.35,0.99578,348.91,13.836
84.16,106.2,0.99564,348.95,13.865
81.017,105.02,0.99544,349.34,13.823
81.571,105.85,0.99532,349.69,13.757
83.544,105.99,0.99526,349.59,13.728
82.386,105.72,0.99519,349.43,13.726
80.679,102.85,0.99521,349.44,13.76
81.39,102.92,0.9952,349.57,13.785
79.985,106.77,0.99522,349.72,13.758
79.096,106.81,0.99535,349.91,13.747
83.548,105.22,0.99543,350.1,13.779
82.737,103.89,0.99546,350.1,13.826
79.514,103.91,0.99557,350.12,13.825
83.184,103.01,0.99553,350.13,13.78
81.249,107.01,0.99531,349.79,13.734
83.548,107.05,0.99524,349.55,13.695
80.741,107.69,0.99525,350.06,13.666
79.083,105.59,0.99511,349.31,13.633
79.642,102.2,0.9951,346.87,13.576
80.535,106.23,0.9953,345.67,13.532
79.768,103.02,0.99532,346.56,13.551
83.111,104.81,0.99547,347.23,13.572
82.524,102.79,0.99599,347.74,13.57
80.297,105.09,0.99642,348.16,13.59
84.857,106.65,0.99644,348.69,13.628
83.165,107.21,0.99645,348.91,13.674
81.757,103.57,0.99647,348.67,13.762
84.158,105.03,0.99644,348.41,13.811
81.156,106.79,0.99651,348.46,13.772
84.202,107.49,0.99653,348.56,13.75
82.237,105.74,0.99627,348.75,13.766
84.752,107.61,0.99611,348.98,13.787
81.027,106.2,0.99624,349.14,13.769
81.629,103.49,0.99611,349.27,13.752
80.212,106.97,0.99571,349.39,13.759
80.531,103.95,0.99551,349.38,13.765
82.904,107.52,0.99562,349.46,13.814
81.943,103.57,0.99562,349.64,13.836
83.851,102.47,0.99549,349.71,13.756
79.173,105.26,0.9954,349.72,13.691
84.898,105.67,0.99529,349.74,13.724
84.539,106.06,0.99522,349.7,13.773
83.645,105.75,0.99536,349.66,13.832
81.239,107.53,0.99548,349.66,13.884
80.669,107.88,0.99544,349.77,13.884
80.723,104.99,0.99554,350.02,13.893
83.458,107.71,0.99573,350.35,13.959
84.339,105.53,0.99577,350.49,14.009
83.248,106.1,0.99558,350.34,14.019
81.349,105.47,0.99546,350.16,14.021
84.291,102.25,0.99547,350.06,13.988
82.93,103.96,0.99551,350.04,13.959
84.637,105.77,0.99543,350.1,13.968
79.11,106.74,0.99549,350.03,13.967
84.034,105.21,0.99575,349.75,13.944
84.754,105.64,0.99594,349.48,13.924
79.291,104.9,0.99593,349.32,13.951
79.658,104.75,0.99598,349.41,13.985
81.612,105.51,0.99605,349.85,13.993
84.191,102.18,0.99608,350.13,13.993
84.098,103.18,0.99615,349.84,14.035
84.201,105.03,0.99624,349.7,14.037
80.096,103.43,0.99619,349.95,13.967
79.634,106.71,0.99598,350.21,13.921
83.006,103.38,0.99576,350.12,13.966
82.519,106.92,0.99557,349.88,13.995
83.321,103.71,0.99546,349.61,13.98
79.782,106.5,0.99547,349.59,13.949
80.059,103.32,0.99544,349.66,13.949
82.824,102.01,0.99533,349.56,13.963
81.269,103.23,0.99528,349.46,13.976
83.547,106.99,0.9953,349.52,13.963
79.599,102.09,0.99518,349.72,13.934
83.726,104.03,0.99524,349.85,13.926
81.076,103.7,0.99568,349.92,13.924
79.782,106.26,0.996,349.9,13.915
84.806,104.49,0.99573,349.74,13.935
83.051,106.8,0.99556,349.75,13.964
83.081,107.91,0.99571,350.06,13.949
82.39,102.12,0.99596,350.21,13.91
82.492,103.45,0.99591,349.56,13.893
80.02,104.3,0.99583,349.41,13.916
80.567,105.71,0.99589,350.2,13.954
79.857,102.71,0.99585,350.75,13.981
83.981,102.16,0.9957,350.41,13.946
79.6,103.94,0.99535,350.23,13.933
84.314,105.42,0.99476,350.33,13.989
79.986,106.69,0.99452,350.5,14.017
80.1,105.36,0.99468,350.5,13.971
79.465,105.6,0.99497,350.62,13.946
81.893,104.33,0.99548,350.91,13.952
83.325,105.34,0.99572,351.01,13.98
80.99,104.56,0.99544,351.05,14.042
80.17,102.57,0.99528,350.91,14.089
80.865,107.16,0.99539,350.3,14.081
82.151,105.99,0.99544,349.91,14.072
83.262,105.73,0.9954,349.55,14.07
84.484,102.56,0.99547,349.29,14.033
84.127,104.14,0.99555,349.75,13.989
82.781,105.01,0.99551,350.08,13.969
79.81,106.53,0.99548,349.97,13.964
80.188,103.95,0.99542,349.97,13.965
80.017,104.85,0.99528,349.86,13.986
84.312,105.15,0.99522,349.76,14.002
81.848,103.84,0.99525,349.67,14.007
84.655,103.12,0.99523,349.5,14.004
81.66,107.93,0.99526,349.37,13.981
82.624,106.04,0.9953,349.37,13.949
80.709,102.75,0.99542,349.35,13.947
80.103,104.81,0.99557,349.37,13.977
84.02,104.83,0.99554,349.54,14.007
82.615,107.24,0.99538,349.59,14.011
79.011,105.82,0.99546,349.41,14.003
84.847,105.57,0.9956,349.18,14.005
79.205,106.32,0.99556,348.86,14
83.898,105.53,0.99552,348.77,13.979
80.296,107.17,0.99555,348.86,13.998
79.937,104.47,0.99553,348.93,14.015
83.543,103.65,0.99556,349.07,13.974
84.221,104.25,0.99553,349.21,13.929
84.816,106.13,0.99532,349.1,13.958
79.861,107.89,0.99532,349.03,13.967
79.491,102.47,0.99561,349.19,13.916
82.822,107.04,0.99576,349.27,13.875
79.23,103.29,0.9955,349.13,13.863
79.314,107.76,0.99547,349.17,13.888
80.481,105.47,0.99581,349.37,13.977
83.284,105.14,0.99599,349.57,14.022
79.499,104.03,0.99592,349.7,13.999
83.914,102.54,0.99599,349.62,14.037
84.922,106.32,0.99606,349.24,14.114
82.999,106.02,0.99611,349.04,14.139
82.105,104.06,0.99606,349.01,14.14
81.393,105.92,0.99594,348.91,14.161
83.832,103.06,0.99585,348.96,14.154
79.865,105.29,0.99584,349.02,14.128
80.496,106.29,0.99578,349.08,14.104
81.3,104.98,0.99576,349.16,14.069
84.856,102.99,0.99589,349.15,14.032
80.112,104.57,0.99596,349.15,14.006
79.989,102.81,0.9959,349.26,13.98
81.382,103.42,0.99592,349.11,13.974
79.728,105.03,0.99599,348.7,14.012
80.143,103.33,0.99607,348.56,14.058
83.16,104.23,0.9961,348.76,14.058
79.276,105.85,0.99601,348.81,14.028
82.294,107.24,0.99587,348.81,13.998
83.976,107.62,0.99579,348.82,13.993
82.131,105.7,0.9957,348.82,13.983
79.382,107.93,0.99569,348.73,13.95
84.482,104.75,0.99591,348.62,13.925
82.161,106.59,0.99605,348.64,13.929
79.604,107.41,0.996,348.83,13.934
84.415,105.06,0.99588,349.08,13.927
79.607,102.86,0.99567,349.35,13.929
80.466,107.03,0.99552,349.56,13.935
80.687,104.43,0.99548,349.68,13.929
81.152,107.75,0.99551,349.82,13.933
83.647,102.96,0.99562,349.96,13.954
81.654,102.73,0.99567,349.99,13.969
83.061,103.4,0.99571,349.93,13.941
79.578,104.86,0.99576,349.84,13.911
82.263,106.85,0.99573,349.72,13.906
82.357,105.19,0.99567,349.61,13.913
79.435,107.1,0.99568,349.45,13.91
82.209,105.47,0.99568,349.28,13.888
83.338,103.73,0.99567,349.25,13.85
84.141,103.76,0.99571,349.31,13.825
84.593,102.63,0.99564,349.6,13.81
82.435,105.26,0.99556,349.74,13.793
81.041,102.45,0.99564,349.38,13.793
82.588,105.63,0.99574,349.07,13.8
81.848,106.89,0.99568,349.02,13.803
82.556,102.82,0.99559,348.95,13.814
79.483,107.51,0.99553,349.06,13.83
80.181,103.48,0.99556,349.26,13.853
83.981,105.82,0.99554,349.38,13.866
80.228,105.01,0.99546,349.47,13.857
84.996,103.86,0.99546,349.52,13.836
83.768,105.9,0.99546,349.57,13.819
83.987,107.64,0.99549,349.5,13.828
81.494,103.27,0.99564,349.35,13.865
82.747,102.85,0.99581,349.35,13.907
80.594,102.13,0.99583,349.52,13.928
81.34,105.39,0.99587,349.7,13.923
82.669,105.93,0.99597,349.53,13.888
79.615,103.08,0.99593,349.01,13.831
82.388,103.46,0.99585,348.77,13.802
79.017,106.29,0.99589,348.83,13.834
81.758,105.23,0.99587,348.97,13.865
84.308,106.26,0.99578,349.38,13.87
82.73,104.69,0.99576,349.74,13.877
80.102,103.79,0.9958,349.86,13.899
84.325,105.97,0.99572,349.92,13.895
84.244,105.22,0.9956,349.86,13.873
79.172,106.88,0.99551,349.8,13.872
79.202,107.39,0.99531,349.96,13.867
80.302,103.83,0.99519,350.03,13.864
82.673,103.06,0.99535,349.83,13.906
80.13,105.59,0.99552,349.63,13.953
82.921,105.18,0.99545,349.65,13.99
79.908,102.18,0.99545,349.7,14.012
84.242,106.03,0.99555,349.73,13.985
81.546,104.22,0.9956,349.72,13.958
79.642,104,0.9956,349.63,13.951
83.967,106.5,0.99562,349.72,13.924
80.214,104.53,0.99564,350.07,13.893
81.622,106.06,0.99566,350.33,13.879
80.721,102.51,0.99563,350.29,13.91
79.853,106.12,0.99557,350.29,13.925
84.08,104.5,0.99554,350.32,13.883
81.664,102.86,1,273.15,0.1
81.122,102.41,0.99994,281.12,0.10498
80.513,105.26,0.99987,287.85,0.10998
84.625,104.72,0.99989,293.53,0.11505
81.187,102.46,0.99993,298.55,0.12019
81.054,103.32,0.99989,304.24,0.12674
83.798,103.73,0.99993,308.96,0.13308
81.65,104.61,1.0001,312.91,0.13918
82.198,107.51,1.0001,316.32,0.14539
81.751,102.56,1,319.48,0.15219
80.641,107.34,1,322.3,0.15913
82.748,106.93,0.99997,324.87,0.16626
83.69,105.38,0.99994,327.05,0.17326
83.145,107.84,0.99989,329.02,0.18083
82.334,106.78,0.99993,330.8,0.18861
82.572,103.63,1.0001,332.46,0.19645
84.264,102.55,1.0001,333.97,0.20409
84.147,105.74,1.0001,335.71,0.21396
84.451,104.15,0.99998,337.18,0.22372
83.945,106.41,0.99989,338.34,0.23306
80.813,103.42,0.99989,339.28,0.24239
82.411,107.55,1,340.68,0.25648
80.249,104.3,1.0001,341.94,0.27068
83.813,107.82,1.0001,342.89,0.28531
83.286,107.9,0.99993,343.67,0.29985
81.156,105.25,0.99982,344.35,0.31342
84.464,106.74,0.99977,344.9,0.32677
83.969,106.37,0.99984,345.4,0.34038
84.412,106.32,0.99993,345.8,0.35414
81.689,102.83,0.99991,346.11,0.36929
79.635,106.12,0.9999,346.34,0.38438
81.526,106.91,0.99998,346.44,0.39908
81.412,106.68,1,346.6,0.41375
81.393,102.01,1,346.89,0.42923
81.988,105.52,1.0001,347.2,0.4445
79.905,103.32,1.0002,347.53,0.45971
82.455,106.59,1.0002,347.73,0.47488
84.143,103.85,1.0003,347.73,0.49295
83.755,103.97,1.0003,347.84,0.5107
83.88,107.25,1.0001,348.18,0.52744
79.585,107.36,1.0001,348.45,0.54435
79.752,107.24,1,348.53,0.56466
84.554,102.97,0.99996,348.54,0.58367
84.699,106.3,0.99998,348.48,0.60142
83.468,104.89,1.0001,348.55,0.61981
83.082,104.8,1.0001,348.68,0.63882
83.787,102.94,1,348.73,0.65755
81.85,103.2,0.99987,348.78,0.67651
83.143,104.64,0.99977,348.82,0.6957
80.794,104.65,0.99974,348.93,0.71932
82.305,103.74,0.9998,349.11,0.74221
81.222,107.56,0.99988,349.23,0.76514
84.826,106.67,0.99988,349.31,0.78814
82.583,104.23,0.99988,349.4,0.81494
81.402,105.38,0.99985,349.55,0.84097
84.714,107.56,0.99972,349.77,0.86619
80.6,105.7,0.99962,349.86,0.89175
79.278,102.42,0.99962,349.86,0.92248
81.63,105,0.99961,350.02,0.95344
80.784,105.59,0.9996,350.24,0.98431
83.343,107.83,0.99957,350.35,1.0147
84.34,105.33,0.99953,350.44,1.0591
82.963,105.5,0.99949,350.53,1.1028
83.952,104.83,0.99941,350.44,1.1442
80.739,104.94,0.99937,350.33,1.1855
80.06,105.97,0.99946,350.32,1.243
83.269,104.63,0.99951,350.25,1.2977
83.811,105.09,0.99951,350.17,1.351
83.709,106.76,0.99948,350.06,1.4062
81.773,104.38,0.99946,350.11,1.4608
82.646,103.72,0.99946,350.25,1.5121
